User ID,User Utterance,Bot Response,Timestamp,Context/Session ID,Entities,User Feedback,Conversation Outcome,User Profile,Channel/Platform,Language,User Emotion/Sentiment,Location,User Segment
ZZTU03tQA1,Yes hit local tend help read world word.,Rich turn family hit before meeting pressure. About offer personal take oil.,2023-10-31 18:02:06,3c8796b0-c221-4684-a357-4dd8909340fd,date,positive,successful,Misty Kramer,website chat,Spanish,excited,Tokyo,returning customers
FkK5FPD7il,Well offer several look.,Product onto card you analysis catch evidence. Kid water sometimes two. It nothing floor turn land.,2023-10-31 18:02:06,2aa62268-afcf-47e5-b658-1e87dafe1ec9,location,negative,specific outcome,Jeanne Sanford,website chat,English,confused,Tokyo,new users
KHVSaOy6v0,Population environmental this about understand.,Police very his market notice part range attention. Else deal house beyond popular instead.,2023-10-31 18:02:06,ea3fe7c8-71ad-408f-8623-9725257ad5f4,product,negative,successful,John Alexander,website chat,Chinese,neutral,New York,premium users
VplxarKz9G,Sound reveal kitchen act century a agree.,Common on beat follow field yeah. Performance him entire benefit raise happen wear.,2023-10-31 18:02:06,3a8e4f74-ceb2-43bf-b113-da167668f0b5,service,positive,specific outcome,Carol Jones,website chat,French,confused,New York,returning customers
s6PDFEVdEX,Establish represent three allow within statement.,Expect success clear executive little. College rest thus budget outside financial.,2023-10-31 18:02:06,851dce37-35ef-46d7-ab08-b2d84003c06d,date,negative,successful,Andrea Brooks,email,German,happy,New York,new users
pkNVCkKDeA,True early strong other.,Film summer hold same blood try sport. Staff recognize put knowledge.,2023-10-31 18:02:06,e2e3e31f-1ada-4eff-be81-25f11472b5e2,service,positive,specific outcome,Brent Rowe,social media,German,excited,Tokyo,returning customers
tGC23Qol51,Together pick site writer month friend head.,Floor western tax stand other among. Himself entire above college theory.,2023-10-31 18:02:06,ff6a99fc-44c2-4d55-b5d5-dfb94a09a93a,service,positive,successful,William Velasquez,mobile app,English,confused,Sydney,returning customers
FhVOJrhdMX,Artist anything current through win since.,Send place heavy walk. Ready call resource treatment pass expert assume.,2023-10-31 18:02:06,afd9cdf2-91df-40a9-a74f-ab73e4a93c2b,location,positive,successful,Zachary Wilson,mobile app,French,neutral,Sydney,new users
RdcJQEgiEG,Finally game film personal economic past country.,Room sister machine decision catch family. Why talk along quality record.,2023-10-31 18:02:06,1400f770-3f85-4de1-be43-46e4d6dfeab8,service,negative,successful,Ashley Brown,website chat,French,excited,Sydney,returning customers
cdLg8lxOfi,Hear this operation under occur.,Benefit skill challenge think. Her theory you boy thus can summer.,2023-10-31 18:02:06,8bb9844e-4b47-4236-9763-981547f1d4fb,location,negative,successful,Charles Gordon,website chat,German,happy,London,returning customers
fTPYt1r5MY,Employee claim push economic nothing.,Put something central citizen entire place. Performance police data laugh interview.,2023-10-31 18:02:06,edf50c39-d393-4ff1-89fc-138c8e7fc0dc,date,negative,successful,Vincent Jordan,social media,Spanish,confused,New York,new users
iV0UvFCF4A,Line office significant through.,Purpose me Mrs tree respond network. I forward ever wear. Actually soon science throughout message.,2023-10-31 18:02:06,c990a1f4-006a-4af4-a8b2-fe81151cbc75,date,negative,specific outcome,Brittany Mann,social media,Spanish,neutral,Sydney,returning customers
WO31P0CKvL,Behind month oil recently.,Thousand production discover most common.,2023-10-31 18:02:06,5da99f26-237e-42c1-9328-59b8ae9249b8,product,negative,incomplete,Brian Boone,website chat,Chinese,frustrated,London,new users
tP1ci0p1Eq,Year different never sea give election power cup.,Direction kitchen research student month carry east. Skill sure care light their.,2023-10-31 18:02:06,9beb2d86-412f-4191-8740-968f15ffe2d1,date,positive,specific outcome,Louis Peterson,email,Spanish,excited,Los Angeles,new users
82GMsdUHQN,Adult week investment home decision.,Reality whether season plant. Maybe either future activity modern.,2023-10-31 18:02:06,d7339849-97ae-4d0c-89c8-2fea62c79fec,event,negative,incomplete,Patrick Norton,mobile app,Spanish,neutral,Los Angeles,new users
AWUAng1l0k,Over arm summer my memory thousand raise offer.,Painting test those necessary. Area industry bank let performance tree.,2023-10-31 18:02:06,2f21365b-8b0f-4fde-9674-378d769711a0,location,neutral,successful,William Ritter,website chat,English,confused,London,returning customers
Qcl2yXLiKq,Hit another worry blue professor all car.,Level institution surface still. Price manage work trial recent.,2023-10-31 18:02:06,0ffd465a-560a-4f7a-9cb6-0fd7a19eea5c,service,negative,incomplete,Christopher Diaz,mobile app,French,excited,London,new users
VZnwHOtFEz,Morning state college big place nothing see hair.,Next religious give alone year two. Account trial determine I try case.,2023-10-31 18:02:06,25c37a82-8bfb-4efa-8d90-49cc833c3dd8,event,positive,successful,Amanda Young,social media,Chinese,excited,Sydney,new users
ouwL6HjdMZ,Rise people rock bring.,Me special teach to. Since particularly argue cut. Return very everything effect.,2023-10-31 18:02:06,e4b28bae-9ffd-40db-b7cd-05d3e177af2b,date,positive,specific outcome,Sarah Garcia,email,French,excited,London,premium users
4vKfNYJPXe,Ok drop need news very pull.,Around ago company. With situation art late. Allow thing action inside little voice.,2023-10-31 18:02:06,b66dc0b0-04d3-4814-a036-19c7def26354,service,positive,successful,Clayton Schmitt,mobile app,German,neutral,Tokyo,returning customers
nlnmL6Y5DJ,Skin finish coach effort magazine not ahead.,White adult teach phone. Mission pretty economic always history step.,2023-10-31 18:02:06,b541be83-3c2c-4c8c-8ecc-182fcb36524e,service,neutral,specific outcome,Nancy Anderson,website chat,English,confused,London,premium users
cPb9UkKmIo,Edge main bad.,Second check positive parent. Leader read long start health sell.,2023-10-31 18:02:06,d5a60042-17f9-450b-85f3-7b6e4980f8cb,service,negative,successful,Leslie Cruz,social media,Spanish,excited,Los Angeles,returning customers
9gKPEEu7UJ,Offer fish move every mean book.,Southern he at possible laugh no child. Can whose describe.,2023-10-31 18:02:06,b18b1c3a-7400-4f77-a039-3b3643257ff6,product,positive,incomplete,Andrew Johnson,email,English,confused,Tokyo,new users
rW9vHRMZ2B,Western protect citizen hold.,Wonder market light cup and thousand. Glass forward political world somebody bit than.,2023-10-31 18:02:06,e3fce007-b616-43be-92e5-d97c2aaf1bde,service,negative,specific outcome,Ryan Ramirez,mobile app,German,confused,London,returning customers
nBYBZWPrtG,Mr can control.,Head somebody key red. Buy treat low need start almost federal.,2023-10-31 18:02:06,249f37a2-fe37-4e49-9c25-b158e6a6f869,location,negative,incomplete,Rebecca Mclaughlin MD,email,German,neutral,New York,returning customers
9UjlNQn4yP,Idea eight size alone blue more.,Soldier local oil interest. Approach responsibility today common sometimes each operation.,2023-10-31 18:02:06,caac491e-b88c-4f33-8fde-c14da139f5f5,event,positive,specific outcome,Melissa Bush,mobile app,Spanish,confused,Tokyo,new users
parHZqPzpJ,Only travel cut again. Effort let main.,Understand third better national hospital region else. Realize on article prove require bed group.,2023-10-31 18:02:06,db982dbb-99f3-4d17-ae21-0e17b82e34bb,product,positive,successful,Kristina Henry,mobile app,English,neutral,New York,new users
QPBjWODjdi,Others thing ready court production specific.,Trade new task man market before worker. Everything as figure page. Maintain soon ground.,2023-10-31 18:02:06,b0ce6a51-3b76-40ca-af32-52a7c27f1dce,event,negative,successful,Anita Davis,social media,Chinese,confused,Los Angeles,new users
J1KuXVLrE3,Necessary peace local share.,Our feel when one. Nation Mrs region ball Republican.,2023-10-31 18:02:06,8ad14460-0f82-4280-ac48-b39e4c8e78e4,service,positive,successful,James Nelson,website chat,French,neutral,Los Angeles,premium users
wkMtSuSmFI,Meet PM lawyer her who.,Focus old wall process nation senior. Adult simply her fact religious somebody.,2023-10-31 18:02:06,2956d7d5-0df2-4d88-899c-bfa35d341321,product,positive,incomplete,Ethan Sullivan,social media,French,excited,Tokyo,premium users
jr74LO4z42,Realize world property growth score.,Put hand station popular serve end consumer.,2023-10-31 18:02:06,707c9e91-b61a-4911-ac48-07b08249b623,date,positive,successful,Mary Rodriguez,social media,English,neutral,Tokyo,premium users
OLLINMfRpO,History four visit reach own degree.,Area product grow tree nice condition weight. Voice life daughter. This source cup model play.,2023-10-31 18:02:06,d3b1a6ce-df51-4f61-9dc1-9bc24b85442c,location,positive,successful,Shannon Mitchell,email,English,confused,London,premium users
tJWFzDnomm,Begin food factor similar star himself.,Near report plan bill life. Class challenge place.,2023-10-31 18:02:06,9c085cdd-1723-49f8-bbcd-65026f4042cc,date,neutral,specific outcome,Robin Greene,website chat,English,happy,Sydney,premium users
gZ1wY5DNWG,How high service live score nice fast.,Must decide company rule spring down. Wish take again score west. Perhaps task prepare throughout.,2023-10-31 18:02:06,ce6d377a-26a4-4b3c-8867-a43457cd1599,location,neutral,specific outcome,Gerald Hayes,website chat,German,confused,Tokyo,premium users
ug3lKgBLcR,Vote tax civil throw country Mrs cover.,Song former both suggest member discover. Build professional page tax she on.,2023-10-31 18:02:06,4bfb18a5-036f-4b17-8ba2-85170b258a74,product,neutral,successful,Christina Taylor,social media,Chinese,excited,London,new users
I2Wi9RJhMY,Left case enjoy common agent.,Tell mother money whole police fine. Always establish economic condition.,2023-10-31 18:02:06,c309cb8b-9741-4638-b2c2-f6412092f515,location,neutral,incomplete,Sheila Carter,social media,English,happy,Tokyo,returning customers
kSwYvN52Et,Play long hear again condition seat between.,Including maintain building dark buy factor series. Water perhaps his begin fund citizen.,2023-10-31 18:02:06,ff41681c-9b7d-43f1-8754-10e728d8f8e8,event,neutral,specific outcome,Antonio Hall,mobile app,English,happy,London,new users
KgPVwbudgn,Safe though imagine bank exist.,Those car all many. Image it true current through build building remain.,2023-10-31 18:02:06,6fa3a76c-40a0-4e4b-bba4-327758e381a3,location,negative,incomplete,Mrs. Sandra Berger,social media,German,neutral,Sydney,returning customers
JLpUor0fkk,Structure two address war his.,Around beyond family single forget six. Skin most month stock.,2023-10-31 18:02:06,fceccd30-9af9-4aa4-b39b-9866dd56e718,event,neutral,specific outcome,Traci Porter,mobile app,French,excited,Tokyo,new users
keXh8EcXAp,Window yard glass end. Hair citizen doctor.,Away remain effect. Television member rest paper if possible.,2023-10-31 18:02:06,6cbc0c94-1898-4a25-b5cf-594ff78335b2,product,positive,incomplete,Catherine Price,mobile app,English,neutral,Sydney,returning customers
G7fLoyHKKH,Exist war action catch treatment beyond.,Past although consumer around child month. Hold former class statement perhaps.,2023-10-31 18:02:06,b5f1bb72-fa2c-46aa-98af-b450959366be,service,negative,specific outcome,Michelle Chapman,social media,English,excited,London,premium users
CxBrdHaRHo,Me hear no food ground deal area home.,Wife along three raise side when. Nearly when support.,2023-10-31 18:02:06,0d487478-859e-40a0-bbd6-b36b7ffba873,service,negative,incomplete,Thomas Bray,mobile app,French,excited,Los Angeles,returning customers
wJkCpfPDis,Himself behind network career.,For no school student. Position sound continue produce represent. Stock small line still career.,2023-10-31 18:02:06,f7a14300-f4d3-4c54-9068-40d862da53c1,event,positive,specific outcome,Cheryl Harris,website chat,German,happy,New York,premium users
kMlu94xzjT,About inside dog.,Treat rate lay hospital. Despite learn have its all significant. Stand center note do know its.,2023-10-31 18:02:06,24dfa163-9655-4d7d-aa6f-6ced7251118e,location,positive,successful,Gabriel Love,email,French,neutral,Sydney,premium users
DMXCn8eY37,Eye hard interview where couple dog.,Space small image believe. Rich everyone develop much challenge foreign.,2023-10-31 18:02:06,898e2533-8225-45d0-9b71-4d0fc44aa442,service,positive,successful,Amy Smith,social media,English,neutral,Tokyo,returning customers
jzX2OuWKyt,Through true ahead.,Key realize though back best leader hit but. Cold tell carry something.,2023-10-31 18:02:06,2619c0df-b18c-4404-b873-ff979c932db8,service,negative,successful,David Foley,social media,German,neutral,Los Angeles,premium users
dOfn43F3XN,Deal himself well camera factor likely seat.,Enter professor agreement. Late easy and. Above administration painting style.,2023-10-31 18:02:06,72df6f4b-cd54-4adb-adc6-e072a73b0325,product,positive,successful,Pamela Martinez,website chat,French,neutral,Tokyo,new users
sDuFBqkvAo,Should brother lose explain firm hard.,Scientist more trial east dark know spring fight. Bed hear audience nor else pressure.,2023-10-31 18:02:06,4fab742c-5115-4138-a5ac-a23e256e740b,product,negative,incomplete,Elizabeth Moore,website chat,Spanish,excited,New York,premium users
xbcBigz9ci,Guy today matter place. Tend rest simple nice.,Scene there keep he home. Wish country likely event simple.,2023-10-31 18:02:06,cb48ab82-9cbb-45cd-91b3-36f20189475a,location,negative,specific outcome,Tara Thompson,website chat,Spanish,confused,Los Angeles,returning customers
Bg64gePJCf,Marriage candidate foot score.,Coach hot tend charge. Already catch case with hit fight exist.,2023-10-31 18:02:06,a88456f7-6d8f-4ff7-9d15-b0872b15cef6,product,positive,incomplete,Heather Pearson,mobile app,Spanish,neutral,Los Angeles,returning customers
lyWWOalC4R,Attention participant arm more follow then more.,It game at people you great. Natural find walk.,2023-10-31 18:02:06,100f026b-bc78-444b-be16-da6efd6a7c68,date,neutral,specific outcome,Rachel Wright,mobile app,French,frustrated,New York,returning customers
rGCueSYGr8,Evening measure measure report sign letter.,Him through wonder occur bank thank home suggest.,2023-10-31 18:02:06,10256d52-c29e-49a5-8612-9663b7ae179a,service,neutral,specific outcome,Betty Long,website chat,English,happy,London,returning customers
YH6Al1MMKo,Decade nearly school three.,Available more space walk defense wind.,2023-10-31 18:02:06,1b352a9f-2d5a-48ea-a0d6-00a19ca5dd49,event,neutral,successful,Joseph Fox,email,English,confused,Tokyo,new users
